Season_Year,Player,PPG
2006,Daniel Theis,6.72226292
2006,Zach Collins,5.53679654
2006,Sindarius Thornwell,2.41588185
2006,Treveon Graham,4.37575758
2006,Kevon Looney,5.14772727
2006,Jordan Bell,3.9379515
2006,Cheick Diallo,5.46574519
2006,Cedi Osman,9.32908896
2006,Wesley Iwundu,4.81602442
2006,Malik Beasley,8.55469872
2006,Semi Ojeleye,3.04576137
2006,Terrance Ferguson,4.65312151
2006,Josh Huestis,2.30434783
2006,Brandon Paul,2.296875
2006,Abdel Nader,4.42173787
2006,Eric Moreland,2.13432836
2006,Trae Young,24.3783951
2006,Luka Doncic,25.015255
2006,Collin Sexton,18.7366792
2006,Deandre Ayton,16.3239437
2006,Kevin Knox,9.64307692
2006,Marvin Bagley III,14.8870968
2006,Shai Gilgeous-Alexander,14.9278746
2006,Monte Morris,9.70957234
2006,"Jaren Jackson, Jr.",15.5635209
2006,Damyean Dotson,8.67936644
2006,Thomas Bryant,10.5277778
2006,Kevin Huerter,10.9538095
2006,Landry Shamet,9.21112969
2006,Jonathan Isaac,9.6
2006,Allonzo Trier,10.859375
2006,DeAndre' Bembry,7.08437323
2006,Mikal Bridges,8.73922486
2006,Jalen Brunson,8.73155491
2006,Derrick White,10.5727612
2006,Miles Bridges,10.2158654
2006,Richaun Holmes,8.17142857
2006,Josh Okogie,8.14973845
2006,Ryan Arcidiacono,5.60802469
2006,Jake Layman,7.61971831
2006,Rodions Kurucs,8.47619048
2006,Ivica Zubac,8.58804143
2006,Wayne Selden,6.85333333
2006,Quinn Cook,6.87837838
2006,Frank Jackson,7.20144485
2006,Mitchell Robinson,8.510308
2006,Jahlil Okafor,8.20338983
2006,Shaquille Harrison,6.49315068
2006,Lonzo Ball,10.8595069
2006,Ante Zizic,7.77966102
2006,"Wendell Carter, Jr.",10.3409091
2006,Torrey Craig,5.58218391
2006,Boban Marjanovic,7.27586207
2006,Derrick Jones,7.7539548
2006,Harry Giles,7.03448276
2006,Sterling Brown,5.76458886
2006,Alfonzo McKinnie,4.68055556
2006,"Bruce Brown, Jr.",6.61230196
2006,Mohamed Bamba,5.78380233
2006,Cameron Payne,6.25
2006,Georges Niang,4.96122239
2006,Chandler Hutchison,5.20454545
2006,T.J. Leaf,3.87931034
2006,Tyrone Wallace,3.51612903
2006,Markelle Fultz,10.120614
2006,Damian Jones,5.49015152
2006,John Holland,0
2006,Zach Lofton,0
2006,Ja Morant,17.8059701
2006,Devonte' Graham,18.1746032
2006,Kendrick Nunn,15.2835821
2006,Duncan Robinson,13.4657534
2006,Coby White,13.2153846
2006,Eric Paschall,13.95
2006,Christian Wood,13.0645161
2006,R.J. Barrett,14.3392857
2006,De'Andre Hunter,12.3492063
2006,Tyler Herro,13.5090909
2006,Darius Garland,12.3389831
2006,"Troy Brown, Jr.",10.3768116
2006,P.J. Washington,12.2413793
2006,Furkan Korkmaz,9.77777778
2006,Brandon Clarke,12.0689655
2006,Danuel House,10.5079365
2006,Aaron Holiday,9.5
2006,Damion Lee,12.6734694
2006,Donte DiVincenzo,9.24242424
2006,Cam Reddish,10.5172414
2006,Jarrett Culver,9.20634921
2006,Anfernee Simons,8.27142857
2006,Terence Davis,7.54166667
2006,"Gary Trent, Jr.",8.86885246
2006,"Michael Porter, Jr.",9.30909091
2006,Cameron Johnson,8.84210526
2006,Svi Mykhailiuk,9
2006,Jordan Poole,8.8245614
2006,"Kevin Porter, Jr.",9.96
2006,Brad Wanamaker,6.85915493
2006,Jaxson Hayes,7.375
2006,De'Anthony Melton,7.58333333
2006,Chris Boucher,6.62903226
2006,Nicolo Melli,6.58333333
2006,Lonnie Walker,6.37704918
2006,Omari Spellman,7.55102041
2006,Alex Caruso,5.453125
2006,Darius Bazley,5.60655738
2006,Isaac Bonga,5
2006,Jerome Robinson,5.06349206
2006,Matisse Thybulle,4.69230769
2006,Jevon Carter,4.94827586
2006,Tony Bradley,4.9137931
2006,Bruno Fernando,4.28571429
2006,Cody Martin,4.95833333
2006,Grant Williams,3.43478261
2006,Dwayne Bacon,5.74358974
2006,Elie Okobo,3.98181818
2006,Goga Bitadze,3.18518519
2006,Nassir Little,3.58333333
2007,Vince Carter,25.2439024
2007,Tim Duncan,19.9875
2007,Glenn Robinson,16.307483
2007,Dirk Nowitzki,24.5641026
2007,Paul Pierce,20.580449
2007,Andre Miller,13.4375
2007,Jason Terry,16.6666667
2007,Mike Miller,18.4714286
2007,Hedo Turkoglu,13.2876712
2007,Pau Gasol,17.2514471
2007,Richard Jefferson,12.6743489
2007,Tony Parker,18.5584416
2007,Joe Johnson,25.0175439
2007,Tyson Chandler,9.45205479
2007,Caron Butler,12.5227054
2007,Amar'e Stoudemire,20.3780488
2007,Drew Gooden,11.0625
2007,Jamal Crawford,14.8198397
2007,Maybyner Nene,11.4850334
2007,Carlos Boozer,20.9324324
2007,Zach Randolph,23.6470588
2007,Rasual Butler,10.0987654
2007,Manu Ginobili,16.5333333
2007,Mike Dunleavy,12.7926829
2007,Carmelo Anthony,28.9384615
2007,LeBron James,27.3333333
2007,Dwyane Wade,27.3921569
2007,Kirk Hinrich,16.5875
2007,Tayshaun Prince,14.2804878
2007,Udonis Haslem,10.6835443
2007,Leandro Barbosa,18.05
2007,Chris Kaman,10.0533333
2007,Steve Blake,6.43902439
2007,Boris Diaw,9.71232877
2007,Kyle Korver,14.4189189
2007,David West,13.561276
2007,Chris Andersen,5.57711731
2007,Dwight Howard,17.597561
2007,Mo Williams,13.3464444
2007,J.R. Smith,12.6667413
2007,Andre Iguodala,18.2368421
2007,Josh Smith,16.3611111
2007,Jameer Nelson,12.987013
2007,Matt Bonner,5.97360884
2007,Tony Allen,8.14966571
2007,Al Jefferson,16.3058534
2007,Beno Udrih,4.65753425
2007,Trevor Ariza,11.3012653
2007,Nick Collison,9.63414634
2007,Zaza Pachulia,12.1527778
2007,Devin Harris,10.1625
2007,James Jones,6.38157895
2007,Chris Paul,18.4849737
2007,Luol Deng,18.7804878
2007,Raymond Felton,14.0128205
2007,Deron Williams,16.2125
2007,Andrew Bogut,8.84191446
2007,Marvin Williams,9.7542669
2007,Jarrett Jack,11.9746835
2007,Shaun Livingston,5.88409373
2007,Monta Ellis,16.5194805
2007,Rudy Gay,10.8461538
2007,Gerald Green,10.4074074
2007,Randy Foye,10.1463415
2007,Matt Barnes,9.81578947
2007,Channing Frye,9.5
2007,Jose Calderon,8.67532468
2007,Paul Millsap,6.81707317
2007,Anderson Varejao,6.75308642
